"roll","pitch","yaw","f0","RMSenergy"
-17.74613,8.40057,-6.66768,0,0.00358598594721818
-17.70832,8.4027,-6.63754,0,0.00360054669502299
-17.7383,8.40835,-6.48587,0,0.00336965386856924
-17.80262,8.37336,-6.2849,0,0.00319989969537092
-17.89009,8.38928,-6.07134,0,0.00305545853778869
-17.97162,8.42812,-5.87426,0,0.00297506747394394
-18.07335,8.43122,-5.66938,0,0.00284828557763693
-18.19504,8.36454,-5.43495,0,0.00278001097420021
-18.28907,8.36515,-5.30266,0,0.002807338893733
-18.3504,8.36102,-5.22714,0,0.00271607898612737
-18.37495,8.37495,-5.20091,0,0.00262366948050612
-18.40792,8.44311,-5.16851,0,0.0025834145713778
-18.40486,8.49235,-5.24303,0,0.00272128253882876
-18.36535,8.56688,-5.40532,0,0.0031639578182754
-18.28364,8.74725,-5.65227,15.548816443628,0.00400838509613569
-18.17452,8.88642,-5.87584,129.454778311106,0.00511549001991466
-18.07116,8.93896,-6.01961,233.273045096504,0.00622634022421796
-17.94757,8.96257,-6.19296,317.986625215028,0.00723820533318239
-17.83898,9.07801,-6.31511,301.919841422206,0.00820004952182462
-17.73895,9.19536,-6.41618,298.021706441717,0.00906139408091991
-17.68965,9.26856,-6.4555,299.892173738163,0.00970687712858366
-17.63168,9.37603,-6.4789,304.806292244724,0.0102462538063669
-17.59911,9.50151,-6.50626,308.619933961368,0.0107038118255895
-17.62372,9.62099,-6.46437,312.660407908294,0.0112049619802162
-17.6663,9.68762,-6.38998,316.772990410754,0.0117420775123555
-17.71614,9.81743,-6.34747,320.829289309698,0.0123639584858711
-17.76676,9.81343,-6.31422,323.825621201396,0.0128573428535031
-17.7958,9.91888,-6.3165,325.767642428607,0.0129942801576945
-17.80196,9.98596,-6.32423,326.621751652331,0.0129214345405161
-17.80161,10.09465,-6.3448,326.5306,0.0126198966058087
-17.77826,10.19141,-6.39814,326.393170102024,0.0121118661524043
-17.74511,10.34708,-6.47845,325.080989162293,0.011290553887328
-17.73506,10.50577,-6.52639,322.953437961906,0.0103256869636797
-17.72028,10.656,-6.63011,322.088822705386,0.00958976248809337
-17.69004,10.7867,-6.79952,322.1769,0.00872366063248393
-17.65573,10.9838,-6.95812,322.1769,0.00783548085003114
-17.64797,11.08763,-7.06592,322.1769,0.00684805668768255
-17.65935,11.19103,-7.12263,322.1769,0.00590181440845682
-17.65164,11.33946,-7.21403,322.051267351444,0.00509159802285176
-17.63004,11.51722,-7.32296,320.879975237664,0.00411016913444999
-17.6004,11.72519,-7.463,319.916397830064,0.00352962587106468
-17.5677,11.89202,-7.61653,308.11613025864,0.00312875203222731
-17.5371,12.12031,-7.74197,193.526728416432,0.0030285716025725
-17.48219,12.32126,-7.87222,87.0664434761648,0.00277927978926182
-17.48945,12.45859,-7.91642,-7.93388677685775,0.00246599884297522
-17.51749,12.55904,-7.8958,0,0.00223617868106805
-17.52051,12.64762,-7.94171,0,0.00213642772868319
-17.53276,12.74807,-7.98655,0,0.00209336281060575
-17.5546,12.78239,-8.02476,0,0.00200008856264194
-17.59839,12.89486,-8.04834,0,0.00194881021567667
-17.65404,13.01901,-8.07058,0,0.00212305696695337
-17.6695,13.12086,-8.09602,0,0.00281240130405663
-17.67875,13.22846,-8.1207,0,0.00375613502135147
-17.66478,13.35346,-8.12129,6.544982213822,0.00472150008805826
-17.64788,13.44608,-8.13406,79.4855244043334,0.00533536414003195
-17.62616,13.50762,-8.13585,147.688984220194,0.00568164045670792
-17.59603,13.52871,-8.17072,209.149428938715,0.00578520942372488
-17.5648,13.56268,-8.24035,203.478403474516,0.00551627619257432
-17.53665,13.59384,-8.2936,199.840419228999,0.00508733884527604
-17.53803,13.5905,-8.30806,193.828698173512,0.00461674951530738
-17.55618,13.53935,-8.31031,189.291575320346,0.00434271853075885
-17.57634,13.42995,-8.29593,190.949882978723,0.00430042447623358
-17.55682,13.36502,-8.33357,197.609797488486,0.00456847297373254
-17.53562,13.29084,-8.36958,197.580714673258,0.00505103423666515
-17.50123,13.19627,-8.46313,127.114948897229,0.00577083069135276
-17.49357,13.09214,-8.53064,58.7214242434214,0.00621869297373256
-17.47829,12.96913,-8.61065,-4.09812839810037,0.00673669924965112
-17.47531,12.86973,-8.66092,0,0.00691579116819621
-17.48789,12.7089,-8.6492,0,0.00703532228265286
-17.49474,12.61097,-8.62135,0,0.00686595578034636
-17.46688,12.54458,-8.68556,0,0.00654156164504713
-17.44957,12.49597,-8.72958,0,0.00634013687206356
